customer_id,recommended_product_id,score
C013963,P00447,0.1105
C013964,P00016,0.1172
C013964,P00301,0.1151
C013964,P00260,0.1078
C013964,P00155,0.0906
C013964,P00054,0.0864
C013965,P00596,0.1947
C013965,P00595,0.1943
C013965,P00022,0.1694
C013965,P00099,0.1653
C013965,P00448,0.1628
C013966,P00562,0.1221
C013966,P00298,0.1135
C013966,P00001,0.0893
C013966,P00423,0.0833
C013966,P00529,0.0827
C013967,P00556,0.0797
C013967,P00418,0.077
C013967,P00343,0.0547
C013967,P00152,0.0506
C013967,P00560,0.0499
C013968,P00141,0.1256
C013968,P00105,0.098
C013968,P00465,0.0847
C013968,P00395,0.0815
C013968,P00468,0.0801
C013969,P00483,0.1336
C013969,P00098,0.0947
C013969,P00210,0.0863
C013969,P00332,0.083
C013969,P00543,0.0829
C013970,P00030,0.1267
C013970,P00091,0.1246
C013970,P00023,0.1206
C013970,P00487,0.1189
C013970,P00199,0.1171
C013971,P00272,0.0824
C013971,P00302,0.0802
C013971,P00232,0.0798
C013971,P00588,0.0788
C013971,P00403,0.0788
C013972,P00434,0.0813
C013972,P00104,0.0477
C013972,P00100,0.0477
C013972,P00127,0.0477
C013972,P00544,0.0469
C013973,P00584,0.1613
C013973,P00499,0.0891
C013973,P00121,0.0881
C013973,P00223,0.0869
C013973,P00519,0.0851
C013974,P00443,0.1201
C013974,P00267,0.1153
C013974,P00175,0.1134
C013974,P00148,0.1114
C013974,P00330,0.0921
C013975,P00312,0.1133
C013975,P00184,0.0823
C013975,P00331,0.0817
C013975,P00244,0.0804
C013975,P00572,0.0798
C013976,P00118,0.1219
C013976,P00142,0.1201
C013976,P00186,0.0881
C013976,P00376,0.0866
C013976,P00031,0.0865
C013977,P00121,0.1698
C013977,P00089,0.1241
C013977,P00188,0.0999
C013977,P00239,0.0931
C013977,P00303,0.0867
C013978,P00434,0.0857
C013978,P00392,0.0825
C013978,P00358,0.0807
C013978,P00399,0.0795
C013978,P00532,0.0776
C013979,P00399,0.1372
C013979,P00556,0.125
C013979,P00448,0.1195
C013979,P00548,0.1132
C013979,P00578,0.092
C013980,P00578,0.0916
C013980,P00219,0.0908
C013980,P00022,0.0816
C013980,P00260,0.0776
C013980,P00458,0.0753
C013981,P00143,0.0501
C013981,P00169,0.0447
C013981,P00060,0.0445
C013981,P00086,0.0428
C013981,P00286,0.0414
C013982,P00569,0.0868
C013982,P00476,0.0863
C013982,P00058,0.0846
C013982,P00600,0.0832
C013982,P00145,0.0815
C013983,P00439,0.1197
C013983,P00063,0.1195
C013983,P00179,0.1167
C013983,P00191,0.1161
C013983,P00011,0.1094
C013984,P00179,0.1625
C013984,P00546,0.1185
C013984,P00118,0.1168
C013984,P00160,0.1153
C013984,P00378,0.115
C013985,P00250,0.1241
C013985,P00486,0.1203
C013985,P00121,0.1195
C013985,P00128,0.0954
C013985,P00600,0.093
C013986,P00118,0.1136
C013986,P00154,0.0861
C013986,P00454,0.0803
C013986,P00247,0.0783
C013986,P00272,0.0764
C013987,P00022,0.1592
C013987,P00098,0.1302
C013987,P00157,0.1247
C013987,P00415,0.1226
C013987,P00591,0.122
C013988,P00491,0.2221
C013988,P00198,0.2043
C013988,P00336,0.1721
C013988,P00290,0.1679
C013988,P00145,0.1625
C013989,P00445,0.1964
C013989,P00022,0.1901
C013989,P00314,0.189
C013989,P00532,0.1709
C013989,P00228,0.1644
C013990,P00116,0.1544
C013990,P00294,0.1314
C013990,P00254,0.1303
C013990,P00371,0.1259
C013990,P00494,0.1239
C013991,P00358,0.1445
C013991,P00221,0.1192
C013991,P00115,0.1189
C013991,P00508,0.1172
C013991,P00054,0.1161
C013992,P00455,0.1266
C013992,P00069,0.1249
C013992,P00009,0.1215
C013992,P00223,0.121
C013992,P00437,0.1199
C013993,P00411,0.1721
C013993,P00139,0.1656
C013993,P00412,0.1548
C013993,P00223,0.1285
C013993,P00443,0.1259
C013994,P00448,0.1229
C013994,P00242,0.1221
C013994,P00156,0.116
C013994,P00385,0.1158
C013994,P00273,0.1136
C013995,P00075,0.1249
C013995,P00584,0.1206
C013995,P00172,0.1153
C013995,P00353,0.1078
C013995,P00498,0.1039
C013996,P00207,0.0853
C013996,P00226,0.0797
C013996,P00066,0.0785
C013996,P00090,0.0778
C013996,P00435,0.0777
C013997,P00361,0.0787
C013997,P00373,0.0488
C013997,P00574,0.0465
C013997,P00580,0.0461
C013997,P00432,0.0441
C013998,P00494,0.1516
C013998,P00017,0.128
C013998,P00566,0.1193
C013998,P00542,0.1165
C013998,P00182,0.1113
C013999,P00534,0.1302
C013999,P00409,0.1209
C013999,P00168,0.1113
C013999,P00348,0.09
C013999,P00228,0.0886
C014000,P00048,0.1505
C014000,P00337,0.0876
C014000,P00028,0.0825
C014000,P00507,0.0819
C014000,P00219,0.0817
C014001,P00012,0.1945
C014001,P00331,0.1941
C014001,P00186,0.1718
C014001,P00056,0.1627
C014001,P00505,0.1611
C014002,P00580,0.1178
C014002,P00570,0.1159
C014002,P00267,0.1142
C014002,P00579,0.1105
C014002,P00228,0.0882
C014003,P00223,0.2487
C014003,P00125,0.1951
C014003,P00278,0.1788
C014003,P00186,0.1742
C014003,P00447,0.1658
C014004,P00151,0.1225
C014004,P00275,0.1169
C014004,P00573,0.0918
C014004,P00423,0.0912
C014004,P00056,0.0901
C014005,P00395,0.1412
C014005,P00594,0.1354
C014005,P00033,0.1282
C014005,P00192,0.1182
C014005,P00439,0.1173
C014006,P00491,0.1735
C014006,P00270,0.1219
C014006,P00259,0.1128
C014006,P00113,0.0896
C014006,P00264,0.0886
C014007,P00294,0.161
C014007,P00482,0.1582
C014007,P00442,0.1264
C014007,P00062,0.1254
C014007,P00250,0.1244
C014008,P00376,0.2039
C014008,P00521,0.1609
C014008,P00178,0.1542
C014008,P00548,0.148
C014008,P00152,0.1274
C014009,P00196,0.1262
C014009,P00354,0.122
C014009,P00547,0.1194
C014009,P00087,0.1189
C014009,P00258,0.1151
C014010,P00385,0.1255
C014010,P00367,0.0985
C014010,P00185,0.0894
C014010,P00411,0.0838
C014010,P00413,0.0838
C014011,P00473,0.1238
C014011,P00012,0.1212
C014011,P00058,0.1143
C014011,P00347,0.0935
C014011,P00045,0.0918
C014012,P00219,0.1194
C014012,P00172,0.1174
C014012,P00337,0.093
C014012,P00350,0.088
C014012,P00445,0.0873
C014013,P00582,0.0883
C014013,P00258,0.0847
C014013,P00103,0.0776
C014013,P00354,0.0763
C014013,P00532,0.0738
C014014,P00060,0.1203
C014014,P00267,0.0888
C014014,P00593,0.0861
C014014,P00254,0.084
C014014,P00404,0.0834
C014015,P00378,0.1621
C014015,P00407,0.1614
C014015,P00056,0.1197
C014015,P00186,0.1135
C014015,P00370,0.1129
C014016,P00226,0.0994
C014016,P00384,0.0905
C014016,P00314,0.0886
C014016,P00223,0.0854
C014016,P00581,0.0823
C014017,P00300,0.0812
C014017,P00236,0.0812
C014017,P00021,0.0775
C014017,P00360,0.0762
C014017,P00392,0.0761
C014018,P00129,0.1208
C014018,P00419,0.1188
C014018,P00215,0.1091
C014018,P00358,0.0867
C014018,P00534,0.086
C014019,P00186,0.0902
C014019,P00541,0.0895
C014019,P00465,0.0888
C014019,P00442,0.0822
C014019,P00026,0.0813
C014020,P00098,0.0572
C014020,P00399,0.051
C014020,P00163,0.0504
C014020,P00279,0.0464
C014020,P00058,0.0463
C014021,P00157,0.1197
C014021,P00441,0.09
C014021,P00371,0.0875
C014021,P00093,0.0832
C014021,P00228,0.083
C014022,P00376,0.123
C014022,P00453,0.1219
C014022,P00437,0.1207
C014022,P00450,0.1205
C014022,P00116,0.1177
C014023,P00359,0.1245
C014023,P00144,0.097
C014023,P00022,0.0841
C014023,P00172,0.0804
C014023,P00312,0.0801
C014024,P00578,0.135
C014024,P00098,0.1278
C014024,P00392,0.1249
C014024,P00592,0.1232
C014024,P00326,0.1196
C014025,P00077,0.1179
C014025,P00500,0.0893
C014025,P00538,0.0875
C014025,P00118,0.0846
C014025,P00441,0.0801
C014026,P00042,0.1359
C014026,P00351,0.125
C014026,P00595,0.115
C014026,P00396,0.1098
C014026,P00099,0.0913
C014027,P00474,0.1666
C014027,P00361,0.1559
C014027,P00239,0.1395
C014027,P00310,0.1303
C014027,P00147,0.126
C014028,P00268,0.1346
C014028,P00464,0.1286
C014028,P00361,0.1257
C014028,P00261,0.1246
C014028,P00241,0.1245
C014029,P00100,0.1322
C014029,P00175,0.1278
C014029,P00547,0.1166
C014029,P00062,0.1153
C014029,P00457,0.1152
C014030,P00025,0.1258
C014030,P00022,0.1245
C014030,P00595,0.1203
C014030,P00248,0.1189
C014030,P00389,0.0904
C014031,P00527,0.0832
C014031,P00581,0.0794
C014031,P00583,0.0789
C014031,P00425,0.0774
C014031,P00261,0.0771
C014032,P00491,0.1753
C014032,P00364,0.1127
C014032,P00120,0.0906
C014032,P00573,0.0822
C014032,P00415,0.0814
C014033,P00179,0.1529
C014033,P00023,0.1525
C014033,P00570,0.1343
C014033,P00328,0.1259
C014033,P00405,0.1233
C014034,P00268,0.0934
C014034,P00144,0.0921
C014034,P00081,0.0861
C014034,P00541,0.0844
C014034,P00385,0.0839
C014035,P00144,0.1315
C014035,P00296,0.1272
C014035,P00233,0.1237
C014035,P00126,0.1205
C014035,P00116,0.1202
C014036,P00483,0.0934
C014036,P00095,0.0878
C014036,P00107,0.0843
C014036,P00140,0.0829
C014036,P00360,0.0802
C014037,P00400,0.0873
C014037,P00582,0.0847
C014037,P00022,0.0812
C014037,P00125,0.0803
C014037,P00443,0.0764
C014038,P00276,0.1498
C014038,P00566,0.1338
C014038,P00423,0.1284
C014038,P00386,0.1269
C014038,P00151,0.1245
C014039,P00595,0.1693
C014039,P00098,0.1593
C014039,P00378,0.1556
C014039,P00363,0.155
C014039,P00118,0.1268
C014040,P00405,0.0883
C014040,P00310,0.0845
C014040,P00210,0.0844
C014040,P00351,0.0811
C014040,P00399,0.0807
C014041,P00143,0.1802
C014041,P00482,0.1209
C014041,P00337,0.1191
C014041,P00222,0.1184
C014041,P00055,0.1181
C014042,P00028,0.1361
C014042,P00472,0.1299
C014042,P00205,0.123
C014042,P00090,0.1216
C014042,P00407,0.1182
C014043,P00465,0.1528
C014043,P00476,0.1387
C014043,P00087,0.133
C014043,P00160,0.1244
C014043,P00099,0.1212
C014044,P00169,0.1692
C014044,P00477,0.1409
C014044,P00323,0.1237
C014044,P00465,0.1218
C014044,P00098,0.1203
C014045,P00208,0.1611
C014045,P00239,0.1344
C014045,P00199,0.1277
C014045,P00414,0.1257
C014045,P00395,0.1256
C014046,P00182,0.1508
C014046,P00286,0.1342
C014046,P00192,0.1224
C014046,P00051,0.1215
C014046,P00438,0.0868
C014047,P00038,0.1321
C014047,P00437,0.128
C014047,P00079,0.1235
C014047,P00063,0.1228
C014047,P00547,0.1227
C014048,P00399,0.131
C014048,P00264,0.1255
C014048,P00082,0.1168
C014048,P00342,0.0924
C014048,P00191,0.0849
C014049,P00465,0.1253
C014049,P00515,0.1231
C014049,P00546,0.1228
C014049,P00339,0.1201
C014049,P00592,0.118
C014050,P00093,0.1617
C014050,P00586,0.1576
C014050,P00364,0.1568
C014050,P00599,0.1507
C014050,P00095,0.1345
C014051,P00404,0.1216
C014051,P00267,0.12
C014051,P00486,0.0992
C014051,P00229,0.0937
C014051,P00220,0.0922
C014052,P00022,0.2087
C014052,P00175,0.1727
C014052,P00560,0.1708
C014052,P00296,0.1678
C014052,P00191,0.1676
C014053,P00343,0.1529
C014053,P00025,0.1298
C014053,P00355,0.1281
C014053,P00100,0.1255
C014053,P00194,0.1189
C014054,P00454,0.1239
C014054,P00515,0.1173
C014054,P00381,0.0922
C014054,P00298,0.092
C014054,P00332,0.0886
C014055,P00556,0.1536
C014055,P00233,0.1276
C014055,P00191,0.1154
C014055,P00021,0.0987
C014055,P00321,0.092
C014056,P00425,0.2222
C014056,P00285,0.1972
C014056,P00476,0.1653
C014056,P00210,0.1367
C014056,P00572,0.1346
C014057,P00211,0.1502
C014057,P00233,0.1242
C014057,P00037,0.1234
C014057,P00352,0.1213
C014057,P00381,0.1201
C014058,P00198,0.1188
C014058,P00379,0.1153
C014058,P00035,0.0968
C014058,P00217,0.0917
C014058,P00186,0.0884
C014059,P00474,0.1549
C014059,P00259,0.1323
C014059,P00241,0.1274
C014059,P00360,0.1257
C014059,P00566,0.122
C014060,P00395,0.1612
C014060,P00199,0.1572
C014060,P00050,0.1553
C014060,P00075,0.1325
C014060,P00536,0.1286
C014061,P00043,0.17
C014061,P00017,0.1665
C014061,P00563,0.1639
C014061,P00156,0.1629
C014061,P00147,0.1502
C014062,P00422,0.1222
C014062,P00223,0.0939
C014062,P00254,0.0906
C014062,P00314,0.0863
C014062,P00293,0.0855
C014063,P00281,0.1161
C014063,P00439,0.0941
C014063,P00178,0.0875
C014063,P00388,0.0843
C014063,P00434,0.0842
C014064,P00547,0.1524
C014064,P00249,0.1418
C014064,P00330,0.1277
C014064,P00529,0.1221
C014064,P00591,0.1219
C014065,P00086,0.1742
C014065,P00245,0.1201
C014065,P00332,0.1175
C014065,P00013,0.1115
C014065,P00090,0.1102
C014066,P00556,0.127
C014066,P00594,0.1249
C014066,P00178,0.1241
C014066,P00207,0.1206
C014066,P00065,0.1202
C014067,P00017,0.0869
C014067,P00304,0.0865
C014067,P00328,0.0818
C014067,P00597,0.0814
C014067,P00473,0.0812
C014068,P00561,0.1509
C014068,P00386,0.1467
C014068,P00519,0.1198
C014068,P00463,0.1191
C014068,P00015,0.1184
C014069,P00063,0.1199
C014069,P00555,0.0905
C014069,P00483,0.0897
C014069,P00014,0.0892
C014069,P00486,0.0889
C014070,P00528,0.1628
C014070,P00175,0.1506
C014070,P00323,0.1235
C014070,P00138,0.1191
C014070,P00587,0.1109
C014071,P00511,0.159
C014071,P00599,0.1299
C014071,P00465,0.1276
C014071,P00279,0.1219
C014071,P00546,0.1187
C014072,P00496,0.1893
C014072,P00279,0.133
C014072,P00122,0.1288
C014072,P00582,0.127
C014072,P00472,0.1259
C014073,P00526,0.1241
C014073,P00335,0.1223
C014073,P00157,0.1197
C014073,P00290,0.1182
C014073,P00508,0.1132
C014074,P00322,0.0875
C014074,P00466,0.0859
C014074,P00532,0.0837
C014074,P00192,0.0836
C014074,P00375,0.0832
C014075,P00130,0.0805
C014075,P00579,0.0803
C014075,P00409,0.079
C014075,P00207,0.0776
C014075,P00226,0.0759
C014076,P00483,0.123
C014076,P00378,0.1143
C014076,P00205,0.1133
C014076,P00476,0.0993
C014076,P00338,0.0952
C014077,P00392,0.1216
C014077,P00267,0.1177
C014077,P00334,0.1168
C014077,P00291,0.0944
C014077,P00305,0.092
C014078,P00241,0.1221
C014078,P00556,0.1221
C014078,P00156,0.1209
C014078,P00496,0.0941
C014078,P00316,0.0891
C014079,P00427,0.1189
C014079,P00527,0.0884
C014079,P00192,0.087
C014079,P00108,0.0865
C014079,P00098,0.0863
C014080,P00020,0.1163
C014080,P00486,0.0828
C014080,P00180,0.0808
C014080,P00158,0.0806
C014080,P00226,0.0806
C014081,P00443,0.0828
C014081,P00070,0.0823
C014081,P00529,0.081
C014081,P00307,0.0792
C014081,P00586,0.0786
C014082,P00264,0.1136
C014082,P00519,0.0913
C014082,P00182,0.0877
C014082,P00116,0.0861
C014082,P00331,0.0853
C014084,P00427,0.0869
C014084,P00381,0.0802
C014084,P00495,0.0796
C014084,P00229,0.0795
C014084,P00150,0.057
C014085,P00441,0.1686
C014085,P00191,0.1602
C014085,P00322,0.1386
C014085,P00354,0.1258
C014085,P00439,0.1242
C014086,P00529,0.0464
C014086,P00519,0.0456
C014086,P00024,0.0445
C014086,P00573,0.0443
C014086,P00002,0.0438
C014087,P00053,0.1664
C014087,P00407,0.1627
C014087,P00589,0.1571
C014087,P00582,0.1341
C014087,P00473,0.1248
C014088,P00240,0.0907
C014088,P00595,0.0899
C014088,P00097,0.0861
C014088,P00366,0.0833
C014088,P00473,0.0815
C014089,P00566,0.1925
C014089,P00022,0.162
C014089,P00494,0.1234
C014089,P00300,0.1223
C014089,P00540,0.1219
C014090,P00564,0.1108
C014090,P00156,0.0888
C014090,P00250,0.0879
C014090,P00186,0.0866
C014090,P00553,0.0814
C014091,P00172,0.0934
C014091,P00499,0.083
C014091,P00236,0.0818
C014091,P00080,0.079
C014091,P00483,0.0773
C014092,P00448,0.1235
C014092,P00378,0.1234
C014092,P00185,0.122
C014092,P00335,0.1127
C014092,P00192,0.1114
C014093,P00387,0.193
C014093,P00395,0.1702
C014093,P00315,0.1678
C014093,P00484,0.1636
C014093,P00166,0.1436
C014094,P00373,0.1209
C014094,P00273,0.1088
C014094,P00566,0.0924
C014094,P00318,0.0858
C014094,P00248,0.0848
C014095,P00493,0.2006
C014095,P00079,0.1636
C014095,P00582,0.132
C014095,P00043,0.1313
C014095,P00075,0.1283
C014096,P00105,0.1193
C014096,P00409,0.1182
C014096,P00270,0.1002
C014096,P00079,0.0921
C014096,P00367,0.0864
C014097,P00251,0.1938
C014097,P00068,0.1577
C014097,P00476,0.1389
C014097,P00138,0.1379
C014097,P00121,0.1252
C014098,P00021,0.1686
C014098,P00186,0.1364
C014098,P00086,0.1355
C014098,P00264,0.1319
C014098,P00143,0.1242
C014099,P00281,0.1485
C014099,P00410,0.1342
C014099,P00228,0.1219
C014099,P00482,0.1205
C014099,P00259,0.1183
C014100,P00548,0.0849
C014100,P00334,0.0797
C014100,P00264,0.0782
C014100,P00017,0.0781
C014100,P00500,0.0501
C014101,P00390,0.1183
C014101,P00252,0.1167
C014101,P00594,0.0956
C014101,P00350,0.088
C014101,P00172,0.0869
C014102,P00131,0.1944
C014102,P00209,0.1578
C014102,P00273,0.1569
C014102,P00013,0.1533
C014102,P00264,0.1271
C014103,P00052,0.198
C014103,P00446,0.1519
C014103,P00144,0.1463
C014103,P00011,0.1283
C014103,P00588,0.1274
C014104,P00098,0.0446
C014104,P00476,0.0439
C014104,P00318,0.041
C014104,P00544,0.0395
C014104,P00184,0.0391
C014105,P00013,0.1518
C014105,P00491,0.1341
C014105,P00075,0.1254
C014105,P00134,0.1227
C014105,P00265,0.1193
C014106,P00240,0.1581
C014106,P00438,0.1559
C014106,P00401,0.1314
C014106,P00185,0.1213
C014106,P00334,0.1194
C014107,P00541,0.125
C014107,P00465,0.1156
C014107,P00138,0.0984
C014107,P00144,0.0926
C014107,P00597,0.0894
C014108,P00323,0.1149
C014108,P00146,0.1093
C014108,P00483,0.0953
C014108,P00246,0.0915
C014108,P00278,0.0866
C014109,P00256,0.1627
C014109,P00455,0.1378
C014109,P00006,0.1245
C014109,P00581,0.1235
C014109,P00306,0.1228
C014110,P00369,0.1169
C014110,P00570,0.1159
C014110,P00285,0.1117
C014110,P00160,0.1117
C014110,P00025,0.0951
C014111,P00309,0.1216
C014111,P00098,0.1204
C014111,P00166,0.1002
C014111,P00420,0.0955
C014111,P00484,0.089
C014112,P00508,0.1503
C014112,P00097,0.1259
C014112,P00588,0.1252
C014112,P00521,0.1212
C014112,P00289,0.1172
C014113,P00135,0.1296
C014113,P00404,0.1254
C014113,P00093,0.1233
C014113,P00527,0.1224
C014113,P00592,0.1205
C014114,P00182,0.1692
C014114,P00587,0.1103
C014114,P00335,0.0972
C014114,P00186,0.0904
C014114,P00474,0.0849
C014115,P00022,0.1695
C014115,P00556,0.1682
C014115,P00578,0.162
C014115,P00439,0.1618
C014115,P00047,0.1606
C014116,P00368,0.1219
C014116,P00560,0.095
C014116,P00094,0.0917
C014116,P00445,0.0907
C014116,P00148,0.0879
C014117,P00286,0.1166
C014117,P00458,0.1152
C014117,P00548,0.1104
C014117,P00144,0.0897
C014117,P00244,0.0873
C014118,P00063,0.0741
C014118,P00102,0.0737
C014118,P00420,0.0495
C014118,P00357,0.0477
C014118,P00098,0.0461
C014119,P00559,0.0814
C014119,P00178,0.077
C014119,P00448,0.0731
C014119,P00513,0.0528
C014119,P00501,0.0501
C014120,P00305,0.1271
C014120,P00566,0.0861
C014120,P00278,0.0789
C014120,P00588,0.0776
C014120,P00144,0.0747
C014121,P00594,0.1278
C014121,P00325,0.123
C014121,P00109,0.1224
C014121,P00050,0.1193
C014121,P00081,0.1136
C014122,P00499,0.1273
C014122,P00205,0.1237
C014122,P00548,0.1236
C014122,P00199,0.1217
C014122,P00020,0.115
C014123,P00175,0.1658
C014123,P00152,0.1348
C014123,P00412,0.1282
C014123,P00264,0.1246
C014123,P00230,0.1224
C014124,P00229,0.1205
C014124,P00273,0.1163
C014124,P00238,0.1149
C014124,P00260,0.1084
C014124,P00244,0.0916
C014125,P00062,0.1245
C014125,P00063,0.0837
C014125,P00400,0.0819
C014125,P00161,0.0802
C014125,P00083,0.0796
C014126,P00310,0.1551
C014126,P00367,0.1265
C014126,P00490,0.1259
C014126,P00003,0.1258
C014126,P00116,0.1203
C014127,P00235,0.2046
C014127,P00228,0.1299
C014127,P00437,0.1297
C014127,P00414,0.1285
C014127,P00381,0.1247
C014128,P00443,0.1336
C014128,P00244,0.1164
C014128,P00145,0.1149
C014128,P00455,0.1146
C014128,P00332,0.1113
C014129,P00320,0.1244
C014129,P00600,0.1171
C014129,P00095,0.094
C014129,P00241,0.0897
C014129,P00534,0.0884
C014130,P00401,0.09
C014130,P00004,0.0898
C014130,P00095,0.0815
C014130,P00100,0.0795
C014130,P00303,0.0789
C014131,P00491,0.1263
C014131,P00116,0.1206
C014131,P00266,0.1081
C014131,P00556,0.0887
C014131,P00425,0.0856
C014132,P00062,0.1214
C014132,P00188,0.0994
C014132,P00105,0.0829
C014132,P00298,0.0814
C014132,P00589,0.0812
C014133,P00013,0.1597
C014133,P00322,0.121
C014133,P00306,0.1177
C014133,P00567,0.1156
C014133,P00398,0.1125
C014134,P00078,0.1242
C014134,P00086,0.1196
C014134,P00206,0.0952
C014134,P00036,0.0837
C014134,P00300,0.0836
C014135,P00178,0.1698
C014135,P00215,0.1276
C014135,P00519,0.1208
C014135,P00274,0.1207
C014135,P00260,0.1192
C014136,P00392,0.1572
C014136,P00110,0.1554
C014136,P00025,0.132
C014136,P00519,0.1308
C014136,P00426,0.1305
C014137,P00236,0.0859
C014137,P00591,0.0777
C014137,P00399,0.0494
C014137,P00135,0.0453
C014137,P00561,0.0442
C014138,P00395,0.1571
C014138,P00327,0.1292
C014138,P00056,0.1271
C014138,P00404,0.1264
C014138,P00439,0.1218
C014139,P00537,0.1577
C014139,P00260,0.1504
C014139,P00063,0.1311
C014139,P00279,0.1186
C014139,P00157,0.1172
C014140,P00594,0.1134
C014140,P00426,0.0957
C014140,P00593,0.0929
C014140,P00254,0.091
C014140,P00229,0.0861
C014141,P00089,0.1629
C014141,P00139,0.1243
C014141,P00048,0.1207
C014141,P00191,0.1151
C014141,P00567,0.1131
C014142,P00483,0.1532
C014142,P00495,0.1314
C014142,P00184,0.1243
C014142,P00525,0.1217
C014142,P00421,0.1205
C014143,P00565,0.1111
C014143,P00279,0.0898
C014143,P00039,0.0849
C014143,P00188,0.0843
C014143,P00180,0.0805
C014144,P00108,0.0504
C014144,P00402,0.0478
C014144,P00547,0.0475
C014144,P00279,0.0474
C014144,P00599,0.0465
C014145,P00350,0.0971
C014145,P00021,0.0924
C014145,P00305,0.0891
C014145,P00529,0.0867
C014145,P00545,0.0816
C014146,P00483,0.1328
C014146,P00249,0.0884
C014146,P00328,0.0864
C014146,P00491,0.0855
C014146,P00228,0.0809
C014147,P00294,0.0882
C014147,P00199,0.083
C014147,P00410,0.0805
C014147,P00439,0.0803
C014147,P00182,0.0786
C014148,P00526,0.1262
C014148,P00175,0.0994
C014148,P00228,0.0917
C014148,P00010,0.0908
C014148,P00323,0.0872
C014149,P00075,0.1214
C014149,P00116,0.1208
C014149,P00454,0.1097
C014149,P00499,0.0898
C014149,P00463,0.0891
C014150,P00477,0.234
C014150,P00135,0.1668
C014150,P00361,0.1283
C014150,P00427,0.1268
C014150,P00580,0.1265
C014151,P00510,0.1637
C014151,P00285,0.1616
C014151,P00582,0.1596
C014151,P00494,0.1514
C014151,P00155,0.1404
C014152,P00154,0.1646
C014152,P00138,0.1622
C014152,P00048,0.1616
C014152,P00563,0.1543
C014152,P00355,0.1538
C014153,P00219,0.0925
C014153,P00187,0.0896
C014153,P00277,0.085
C014153,P00175,0.0848
C014153,P00015,0.0846
C014154,P00017,0.1588
C014154,P00259,0.1573
C014154,P00144,0.1554
C014154,P00054,0.1207
C014154,P00044,0.1178
C014155,P00006,0.1179
C014155,P00302,0.1179
C014155,P00051,0.1151
C014155,P00264,0.0878
C014155,P00260,0.0876
C014156,P00200,0.1648
C014156,P00514,0.1211
C014156,P00580,0.1204
C014156,P00465,0.1091
C014156,P00347,0.0961
C014157,P00395,0.0865
C014157,P00515,0.0764
C014157,P00116,0.0488
C014157,P00488,0.0485
C014157,P00022,0.0472
C014158,P00310,0.1286
C014158,P00444,0.116
C014158,P00497,0.1118
C014158,P00526,0.0831
C014158,P00054,0.0819
